id;name;muscleGroup;equipment;movementPattern;level;goals;defaultSets;repsMin;repsMax;restSeconds;tags;alternatives
wger-43-barbell-hack-squats;Barbell Hack Squats;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat;
wger-801-dumbbell-push-up;Dumbbell Push-Up;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush;
wger-46-barbell-lunges-standing;Barbell Lunges Standing;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat|quadriceps-femoris;
wger-802-barbell-lunges-walking;Barbell Lunges Walking;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat;
wger-50-barbell-triceps-extension;Barbell Triceps Extension;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|triceps-brachii;
wger-48-barbell-reverse-wrist-curl;Barbell Reverse Wrist Curl;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation;
wger-984-lunges;Lunges;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-986-side-split-squats-left;Side split squats left;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-987-side-split-squats-right;Side split squats right;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-988-bulgarian-split-squats-left;Bulgarian split squats left;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-989-bulgarian-split-squats-right;Bulgarian split squats right;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-991-split-squats-left;Split squats left;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-992-split-squats-right;Split squats right;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-994-forward-arm-circles;Forward arm circles;Arms;none (bodyweight exercise);Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|none-bodyweight-exercise|isolation;
wger-995-backward-arm-circles;Backward arm circles;Arms;none (bodyweight exercise);Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|none-bodyweight-exercise|isolation;
wger-999-reverse-lunges;Reverse lunges;Legs;none (bodyweight exercise);Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|none-bodyweight-exercise|squat;
wger-1001-high-plank;High plank;Chest;none (bodyweight exercise);HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|none-bodyweight-exercise|horizontalpush;
wger-92-biceps-curls-with-dumbbell;Biceps Curls With Dumbbell;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|biceps-brachii;
wger-83-bent-over-rowing;Bent Over Rowing;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull|latissimus-dorsi;
wger-81-bent-over-dumbbell-rows;Bent Over Dumbbell Rows;Back;Bench;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bench|pull|latissimus-dorsi;
wger-94-biceps-curls-with-sz-bar;Biceps Curls With SZ-bar;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|biceps-brachii;
wger-82-bent-over-lateral-raises;Bent-over Lateral Raises;Shoulders;Bench;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bench|verticalpush;
wger-75-benchpress-dumbbells;Benchpress Dumbbells;Chest;Bench;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bench|horizontalpush|pectoralis-major;
wger-91-biceps-curls-with-barbell;Biceps Curls With Barbell;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|biceps-brachii;
wger-1889-decline-bench-leg-raise;Decline Bench Leg Raise;Core;Bench;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bench|rectus-abdominis;
wger-1936-cable-rear-delt-fly-single-arm;Cable Rear-Delt Fly (single arm);Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush;
wger-723-wide-grip-pulldown;Wide-grip Pulldown;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-73-bench-press;Bench Press;Chest;Barbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|barbell|horizontalpush|pectoralis-major;
wger-76-bench-press-narrow-grip;Bench Press Narrow Grip;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|triceps-brachii;
wger-95-biceps-curl-with-cable;Biceps Curl With Cable;Arms;Bodyweight;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation|biceps-brachii;
wger-803-one-arm-triceps-extensions-on-cable;One Arm Triceps Extensions on Cable;Arms;Bodyweight;Isolation;Advanced;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation;
wger-71-single-leg-extension;Single Leg Extension;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-1004-forward-shoulder-rotation;Forward shoulder rotation;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1005-backward-shoulder-rotation;Backward shoulder rotation;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1008-left-neck-stretch;Left neck stretch;Shoulders;none (bodyweight exercise);VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|none-bodyweight-exercise|verticalpush;
wger-1009-right-neck-stretch;Right neck stretch;Shoulders;none (bodyweight exercise);VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|none-bodyweight-exercise|verticalpush;
wger-822-cable-rear-delt-fly;Cable Rear Delt Fly;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid|trapezius;
wger-12-seated-hip-adduction;Seated Hip Adduction;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|gluteus-maximus;
wger-56-abdominal-stabilization;Abdominal Stabilization;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-1013-left-levator-scapulae-stretch;Left levator scapulae stretch;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1014-right-levator-scapulae-stretch;Right levator scapulae stretch;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1015-clockwise-neck-circles;Clockwise neck circles;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1016-counterclockwise-neck-circles;Counterclockwise neck circles;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1017-neck-half-circles;Neck half circles;Back;none (bodyweight exercise);Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|none-bodyweight-exercise|pull;
wger-1019-side-plank-right;Side plank right;Core;none (bodyweight exercise);Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|none-bodyweight-exercise;
wger-1020-pistol-squats-right;Pistol squats right;Legs;none (bodyweight exercise);Squat;Advanced;FatLoss|Definition|MuscleGain|Fitness;4;6;10;120;wger|legs|none-bodyweight-exercise|squat;
wger-1021-calf-raises-right-leg;Calf raises, right leg;Legs;none (bodyweight exercise);CalfRaise;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|legs|none-bodyweight-exercise|calfraise;
wger-265-glute-bridge;Glute Bridge;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|gluteus-maximus;
wger-158-close-grip-lat-pull-down;Close-grip Lat Pull Down;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-124-braced-squat;Braced Squat;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-51-barbell-wrist-curl;Barbell Wrist Curl;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|anterior-deltoid|biceps-femoris;
wger-146-calf-press-using-leg-press-machine;Calf Press Using Leg Press Machine;Legs;Bodyweight;CalfRaise;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|legs|bodyweight|calfraise|gastrocnemius|soleus;
wger-148-calf-raises-on-hackenschmitt-machine;Calf Raises on Hackenschmitt Machine;Legs;Bodyweight;CalfRaise;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|legs|bodyweight|calfraise|gastrocnemius;
wger-137-butterfly-narrow-grip;Butterfly Narrow Grip;Chest;Bodyweight;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bodyweight|horizontalpush|pectoralis-major;
wger-165-ball-crunches;Ball crunches;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight;
wger-135-butterfly;Butterfly;Chest;Bodyweight;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bodyweight|horizontalpush|pectoralis-major;
wger-172-crunches-on-machine;Crunches on Machine;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-171-incline-crunches;Incline Crunches;Core;Bench;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bench|rectus-abdominis;
wger-139-butterfly-reverse;Butterfly Reverse;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid;
wger-167-crunches;Crunches;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-174-crunches-with-legs-up;Crunches With Legs Up;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-189-deficit-deadlift;Deficit Deadlift;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull;
wger-235-flutter-kicks;Flutter Kicks;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|obliquus-externus-abdominis|rectus-abdominis;
wger-184-deadlifts;Deadlifts;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull|latissimus-dorsi;
wger-193-diagonal-shoulder-press;Diagonal Shoulder Press;Shoulders;Bench;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bench|verticalpush;
wger-203-dumbbell-goblet-squat;Dumbbell Goblet Squat;Legs;Dumbbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|dumbbell|squat|quadriceps-femoris;
wger-185-decline-bench-press-barbell;Decline Bench Press Barbell;Chest;Barbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|barbell|horizontalpush|pectoralis-major;
wger-186-decline-bench-press-dumbbell;Decline Bench Press Dumbbell;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush|pectoralis-major;
wger-205-dumbbell-lunges-standing;Dumbbell Lunges Standing;Legs;Dumbbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|dumbbell|squat|quadriceps-femoris;
wger-188-decline-pushups;Decline Pushups;Chest;none (bodyweight exercise);HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|none-bodyweight-exercise|horizontalpush|pectoralis-major;
wger-237-fly-with-cable;Fly With Cable;Chest;Bodyweight;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bodyweight|horizontalpush|pectoralis-major;
wger-206-dumbbell-lunges-walking;Dumbbell Lunges Walking;Legs;Dumbbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|dumbbell|squat|quadriceps-femoris;
wger-239-fly-with-dumbbells-decline-bench;Fly With Dumbbells, Decline Bench;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush|pectoralis-major;
wger-238-fly-with-dumbbells;Fly With Dumbbells;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush|pectoralis-major;
wger-204-dumbbell-incline-curl;Dumbbell Incline Curl;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|biceps-brachii;
wger-211-dumbbell-triceps-extension;Dumbbell Triceps Extension;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|triceps-brachii;
wger-194-dips;Dips;Chest;none (bodyweight exercise);HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|none-bodyweight-exercise|horizontalpush|pectoralis-major|triceps-brachii;
wger-197-dips-between-two-benches;Dips Between Two Benches;Arms;Bench;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bench|isolation|triceps-brachii;
wger-254-front-raises-with-plates;Front Raises with Plates;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|anterior-deltoid|trapezius;
wger-283-hanging-leg-raises;Hanging Leg Raises;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-256-front-raises;Front Raises;Shoulders;Barbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|barbell|verticalpush|anterior-deltoid;
wger-291-hindu-squats;Hindu Squats;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-257-front-squats;Front Squats;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat|gluteus-maximus;
wger-275-hammercurls-on-cable;Hammercurls on Cable;Arms;Bodyweight;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation|biceps-brachii;
wger-272-hammer-curls;Hammer Curls;Arms;Dumbbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|dumbbell|isolation|biceps-brachii;
wger-245-skullcrusher-dumbbells;Skullcrusher Dumbbells;Arms;Bench;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bench|isolation|triceps-brachii;
wger-246-skullcrusher-sz-bar;Skullcrusher SZ-bar;Arms;Bench;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bench|isolation|triceps-brachii;
wger-259-front-pull-narrow;Front Pull narrow;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull|latissimus-dorsi;
wger-258-front-pull-wide;Front pull wide;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull|latissimus-dorsi;
wger-282-handstand-pushup;Handstand Pushup;Shoulders;none (bodyweight exercise);VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|none-bodyweight-exercise|verticalpush|trapezius|triceps-brachii;
wger-365-leg-curls-laying;Leg Curls (laying);Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|biceps-femoris;
wger-354-lat-pull-down-leaning-back;Lat Pull Down (Leaning Back);Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-355-lat-pull-down-straight-back;Lat Pull Down (Straight Back);Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-366-leg-curls-sitting;Leg Curls (sitting);Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|biceps-femoris;
wger-349-lateral-rows-on-cable-one-armed;Lateral Rows on Cable, One Armed;Shoulders;Bodyweight;VerticalPush;Advanced;FatLoss|Definition|MuscleGain|Fitness;4;6;10;120;wger|shoulders|bodyweight|verticalpush|anterior-deltoid;
wger-348-lateral-raises;Lateral Raises;Shoulders;Dumbbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|dumbbell|verticalpush|anterior-deltoid;
wger-364-leg-curl;Leg Curl;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|biceps-femoris|gluteus-maximus;
wger-351-lateral-to-front-raises;Lateral-to-Front Raises;Shoulders;Dumbbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|dumbbell|verticalpush|anterior-deltoid|trapezius;
wger-313-incline-push-up;Incline Push up;Chest;Bodyweight;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bodyweight|horizontalpush|pectoralis-major;
wger-341-squats-on-multipress;Squats on Multipress;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-308-incline-dumbbell-fly;Incline Dumbbell Fly;Chest;Dumbbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|dumbbell|horizontalpush|pectoralis-major;
wger-312-incline-plank-with-alternate-floor-touch;Incline Plank With Alternate Floor Touch;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-331-kettlebell-swings;Kettlebell Swings;Legs;Kettlebell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|kettlebell|squat|gluteus-maximus;
wger-380-leverage-machine-iso-row;Leverage Machine Iso Row;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-427-negative-crunches;Negative Crunches;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-418-military-press-mit-sz-bar;Military Press mit SZ-Bar;Shoulders;Barbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|barbell|verticalpush;
wger-386-diamond-push-ups;Diamond push ups;Chest;none (bodyweight exercise);HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|none-bodyweight-exercise|horizontalpush|pectoralis-major;
wger-378-leg-raises-standing;Leg Raises, Standing;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-379-leverage-machine-chest-press;Leverage Machine Chest Press;Chest;Bodyweight;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|bodyweight|horizontalpush|pectoralis-major;
wger-377-leg-raises-lying;Leg Raises, Lying;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-376-leg-raise;Leg Raise;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|obliquus-externus-abdominis|rectus-abdominis;
wger-397-low-box-squat-wide-stance;Low Box Squat - Wide Stance;Legs;Barbell;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|barbell|squat|gluteus-maximus|quadriceps-femoris;
wger-367-leg-curls-standing;Leg Curls (standing);Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|biceps-femoris;
wger-375-leg-press-on-hackenschmidt-machine;Leg Press on Hackenschmidt Machine;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-373-leg-presses-narrow;Leg Presses (narrow);Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-374-leg-presses-wide;Leg Presses (wide);Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|quadriceps-femoris;
wger-371-leg-press;Leg Press;Legs;Bodyweight;Squat;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;120;wger|legs|bodyweight|squat|biceps-femoris|gastrocnemius|gluteus-maximus;
wger-448-pendelay-rows;Pendelay Rows;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull|latissimus-dorsi|trapezius;
wger-484-rack-deadlift;Rack Deadlift;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|gluteus-maximus;
wger-478-push-press;Push Press;Shoulders;Bodyweight;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|bodyweight|verticalpush|trapezius;
wger-445-pause-bench;Pause Bench;Chest;Barbell;HorizontalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|chest|barbell|horizontalpush|pectoralis-major;
wger-465-preacher-curls;Preacher Curls;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|brachialis;
wger-487-rear-delt-raises;Rear Delt Raises;Shoulders;Dumbbell;VerticalPush;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|shoulders|dumbbell|verticalpush;
wger-456-pistol-squat;Pistol Squat;Legs;Bodyweight;Squat;Advanced;FatLoss|Definition|MuscleGain|Fitness;4;6;10;120;wger|legs|bodyweight|squat|biceps-femoris|gluteus-maximus;
wger-477-pull-ups-on-machine;Pull Ups on Machine;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-475-pull-ups;Pull-ups;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-458-plank;Plank;Core;none (bodyweight exercise);Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|none-bodyweight-exercise|obliquus-externus-abdominis|rectus-abdominis;
wger-545-scissors;Scissors;Core;Bodyweight;Core;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;20;60;wger|core|bodyweight|rectus-abdominis;
wger-512-rowing-seated-narrow-grip;Rowing seated, narrow grip;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-493-reverse-bar-curl;Reverse Bar Curl;Arms;Barbell;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|barbell|isolation|biceps-brachii;
wger-490-renegade-row;Renegade Row;Back;Dumbbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|dumbbell|pull|latissimus-dorsi|trapezius;
wger-513-rowing-t-bar;Rowing, T-bar;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-549-seated-triceps-press;Seated Triceps Press;Arms;Bench;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bench|isolation|triceps-brachii;
wger-508-row;Row;Back;Barbell;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|barbell|pull|latissimus-dorsi|trapezius;
wger-510-rowing-lying-on-bench;Rowing, Lying on Bench;Back;Bodyweight;Pull;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;8;12;90;wger|back|bodyweight|pull|latissimus-dorsi;
wger-501-ring-dips;Ring Dips;Arms;Bodyweight;Isolation;Intermediate;FatLoss|Definition|MuscleGain|Fitness;3;12;15;75;wger|arms|bodyweight|isolation|triceps-brachii;
